,"DATE","TIME","CLOSE","HIGH","LOW","OPEN","VOLUME"
1041,"2017-01-26","10:07:00","9.656","9.656","9.656","9.656","317.0"
1042,"2017-01-26","10:08:00","9.651","9.652999999999999","9.65","9.652000000000001","2534.0"
1043,"2017-01-26","10:09:00","9.65","9.66","9.65","9.658999999999999","1041.0"
1044,"2017-01-26","10:11:00","9.652000000000001","9.652000000000001","9.652000000000001","9.652000000000001","1106.0"
1045,"2017-01-26","10:12:00","9.652000000000001","9.652000000000001","9.652000000000001","9.652000000000001","764.0"
1046,"2017-01-26","10:13:00","9.664","9.664","9.658","9.658","2304.0"
1047,"2017-01-26","10:15:00","9.656","9.66","9.656","9.66","720.0"
1048,"2017-01-26","10:16:00","9.658","9.658","9.652999999999999","9.656","1919.0"
1049,"2017-01-26","10:17:00","9.637","9.652000000000001","9.637","9.651","4090.0"
1050,"2017-01-26","10:18:00","9.637","9.639","9.634","9.636000000000001","3308.0"
1051,"2017-01-26","10:19:00","9.635","9.635","9.635","9.635","1905.0"
1052,"2017-01-26","10:21:00","9.64","9.64","9.64","9.64","1204.0"
1053,"2017-01-26","10:22:00","9.64","9.64","9.635","9.635","1165.0"
1054,"2017-01-26","10:23:00","9.634","9.634","9.634","9.634","50.0"
1055,"2017-01-26","10:24:00","9.637","9.637","9.634","9.634","1215.0"
1056,"2017-01-26","10:25:00","9.624","9.642999999999999","9.623","9.639","31914.0"
1057,"2017-01-26","10:26:00","9.622","9.623","9.62","9.623","6842.0"
1058,"2017-01-26","10:27:00","9.62","9.622","9.62","9.621","5410.0"
1059,"2017-01-26","10:28:00","9.58","9.62","9.58","9.62","35214.0"
1060,"2017-01-26","10:29:00","9.601","9.601","9.58","9.58","11358.0"
1061,"2017-01-26","10:32:00","9.616","9.625","9.603","9.603","15138.0"
1062,"2017-01-26","10:33:00","9.622","9.622","9.62","9.62","2089.0"
1063,"2017-01-26","10:34:00","9.631","9.631","9.625","9.625","1172.0"
1064,"2017-01-26","10:35:00","9.632","9.632","9.619","9.619","4956.0"
1065,"2017-01-26","10:36:00","9.633","9.633","9.633","9.633","1506.0"
1066,"2017-01-26","10:37:00","9.638","9.638","9.636000000000001","9.636000000000001","2086.0"
1067,"2017-01-26","10:38:00","9.641","9.641","9.639","9.639","4849.0"
1068,"2017-01-26","10:39:00","9.625","9.625","9.625","9.625","15.0"
1069,"2017-01-26","10:40:00","9.641","9.641","9.626","9.641","769.0"
1070,"2017-01-26","10:41:00","9.665","9.665","9.626","9.626","17373.0"
1071,"2017-01-26","10:42:00","9.658","9.658","9.656","9.656","4414.0"
1072,"2017-01-26","10:43:00","9.658","9.658","9.658","9.658","1890.0"
1073,"2017-01-26","10:44:00","9.665","9.665","9.654","9.658","16078.0"
1074,"2017-01-26","10:47:00","9.657","9.661","9.657","9.657","1315.0"
1075,"2017-01-26","10:48:00","9.657","9.657","9.657","9.657","42.0"
1076,"2017-01-26","10:50:00","9.657","9.66","9.657","9.657","409.0"
1077,"2017-01-26","10:52:00","9.657","9.661","9.657","9.66","6507.0"
1078,"2017-01-26","10:53:00","9.658","9.658","9.658","9.658","1000.0"
1079,"2017-01-26","10:54:00","9.661","9.661","9.658","9.658","2047.0"
1080,"2017-01-26","10:56:00","9.662","9.662","9.662","9.662","336.0"
1081,"2017-01-26","10:57:00","9.662","9.662","9.662","9.662","1650.0"
1082,"2017-01-26","10:58:00","9.672","9.672","9.668","9.668","1688.0"
1083,"2017-01-26","10:59:00","9.673","9.673","9.662","9.662","863.0"
1084,"2017-01-26","11:00:00","9.684","9.684","9.673","9.673","3731.0"
1085,"2017-01-26","11:01:00","9.685","9.685","9.677999999999999","9.677999999999999","1352.0"
1086,"2017-01-26","11:02:00","9.677999999999999","9.677999999999999","9.677999999999999","9.677999999999999","1169.0"
1087,"2017-01-26","11:05:00","9.683","9.683","9.677","9.677999999999999","3930.0"
1088,"2017-01-26","11:06:00","9.681000000000001","9.682","9.677999999999999","9.68","5686.0"
1089,"2017-01-26","11:07:00","9.681000000000001","9.683","9.675","9.679","8203.0"
1090,"2017-01-26","11:08:00","9.677999999999999","9.687000000000001","9.677999999999999","9.683","2651.0"
1091,"2017-01-26","11:09:00","9.677","9.679","9.677","9.679","304.0"
1092,"2017-01-26","11:10:00","9.677","9.68","9.677","9.68","1209.0"
1093,"2017-01-26","11:11:00","9.674","9.677","9.674","9.677","1974.0"
1094,"2017-01-26","11:12:00","9.681000000000001","9.687999999999999","9.675","9.675","7226.0"
1095,"2017-01-26","11:13:00","9.679","9.679","9.679","9.679","583.0"
1096,"2017-01-26","11:14:00","9.686","9.687000000000001","9.677","9.677","4230.0"
1097,"2017-01-26","11:15:00","9.687999999999999","9.687999999999999","9.687999999999999","9.687999999999999","339.0"
1098,"2017-01-26","11:16:00","9.679","9.69","9.679","9.686","6431.0"
1099,"2017-01-26","11:17:00","9.681000000000001","9.692","9.681000000000001","9.692","2352.0"
1100,"2017-01-26","11:18:00","9.681000000000001","9.681000000000001","9.681000000000001","9.681000000000001","26.0"
1101,"2017-01-26","11:20:00","9.691","9.691","9.682","9.682","1464.0"
1102,"2017-01-26","11:21:00","9.693999999999999","9.693999999999999","9.691","9.691","3217.0"
1103,"2017-01-26","11:22:00","9.693","9.693999999999999","9.684","9.693999999999999","1558.0"
1104,"2017-01-26","11:24:00","9.696","9.696","9.693","9.693","4444.0"
1105,"2017-01-26","11:25:00","9.699","9.699","9.699","9.699","1510.0"
1106,"2017-01-26","11:27:00","9.699","9.699","9.687999999999999","9.687999999999999","893.0"
1107,"2017-01-26","11:32:00","9.699","9.699","9.697000000000001","9.697000000000001","2047.0"
1108,"2017-01-26","11:34:00","9.701","9.71","9.699","9.699","23152.0"
1109,"2017-01-26","11:35:00","9.709","9.709","9.709","9.709","1245.0"
1110,"2017-01-26","11:36:00","9.726","9.726","9.709","9.709","18892.0"
1111,"2017-01-26","11:37:00","9.725","9.725","9.721","9.725","5318.0"
1112,"2017-01-26","11:38:00","9.73","9.73","9.721","9.725","31869.0"
1113,"2017-01-26","11:39:00","9.73","9.73","9.726","9.726","364.0"
1114,"2017-01-26","11:40:00","9.722999999999999","9.73","9.722999999999999","9.73","1271.0"
1115,"2017-01-26","11:41:00","9.729","9.729","9.722999999999999","9.722999999999999","1741.0"
1116,"2017-01-26","11:42:00","9.738999999999999","9.74","9.729","9.73","16192.0"
1117,"2017-01-26","11:43:00","9.743","9.743","9.74","9.74","1679.0"
1118,"2017-01-26","11:45:00","9.745","9.745","9.74","9.743","13062.0"
1119,"2017-01-26","11:46:00","9.74","9.745","9.736","9.736","2723.0"
1120,"2017-01-26","11:47:00","9.741","9.741","9.741","9.741","500.0"
1121,"2017-01-26","11:48:00","9.742","9.745","9.738","9.745","3056.0"
1122,"2017-01-26","11:49:00","9.732000000000001","9.738","9.732000000000001","9.738","8215.0"
1123,"2017-01-26","11:50:00","9.716000000000001","9.727","9.716000000000001","9.727","7315.0"
1124,"2017-01-26","11:51:00","9.722000000000001","9.722000000000001","9.72","9.72","3112.0"
1125,"2017-01-26","11:52:00","9.724","9.737","9.722000000000001","9.722000000000001","10366.0"
1126,"2017-01-26","11:53:00","9.734","9.734","9.734","9.734","353.0"
1127,"2017-01-26","11:54:00","9.725","9.734","9.725","9.734","2611.0"
1128,"2017-01-26","11:55:00","9.725","9.734","9.725","9.734","1770.0"
1129,"2017-01-26","11:56:00","9.725","9.725","9.725","9.725","514.0"
1130,"2017-01-26","11:57:00","9.727","9.727","9.724","9.724","8243.0"
1131,"2017-01-26","11:58:00","9.726","9.729","9.726","9.729","2743.0"
1132,"2017-01-26","12:00:00","9.724","9.727","9.724","9.727","1993.0"
1133,"2017-01-26","12:01:00","9.72","9.72","9.72","9.72","1445.0"
1134,"2017-01-26","12:03:00","9.72","9.72","9.72","9.72","1643.0"
1135,"2017-01-26","12:05:00","9.711","9.719","9.711","9.719","5229.0"
1136,"2017-01-26","12:08:00","9.708","9.708","9.708","9.708","2092.0"
1137,"2017-01-26","12:09:00","9.706","9.706","9.706","9.706","308.0"
1138,"2017-01-26","12:10:00","9.691","9.705","9.691","9.703","15528.0"
1139,"2017-01-26","12:11:00","9.699","9.699","9.698","9.698","3667.0"
1140,"2017-01-26","12:12:00","9.691","9.691","9.691","9.691","20.0"
1141,"2017-01-26","12:15:00","9.69","9.692","9.681000000000001","9.692","8172.0"
1142,"2017-01-26","12:17:00","9.681000000000001","9.686","9.68","9.681000000000001","5139.0"
1143,"2017-01-26","12:21:00","9.677999999999999","9.677999999999999","9.672","9.672","3710.0"
1144,"2017-01-26","12:22:00","9.686","9.686","9.686","9.686","1319.0"
1145,"2017-01-26","12:23:00","9.677","9.677","9.677","9.677","2782.0"
1146,"2017-01-26","12:27:00","9.677","9.677","9.676","9.677","4537.0"
1147,"2017-01-26","12:30:00","9.682","9.682","9.682","9.682","400.0"
1148,"2017-01-26","12:36:00","9.672","9.674","9.672","9.674","1322.0"
1149,"2017-01-26","12:40:00","9.674","9.681000000000001","9.674","9.677","7113.0"
1150,"2017-01-26","12:41:00","9.674","9.674","9.674","9.674","26.0"
1151,"2017-01-26","12:43:00","9.671","9.673","9.671","9.673","1051.0"
1152,"2017-01-26","12:45:00","9.674","9.674","9.669","9.671","5239.0"
1153,"2017-01-26","12:47:00","9.681000000000001","9.681000000000001","9.674","9.674","2872.0"
1154,"2017-01-26","12:54:00","9.66","9.677","9.66","9.677","26684.0"
1155,"2017-01-26","12:57:00","9.648","9.648","9.648","9.648","517.0"
1156,"2017-01-26","12:59:00","9.623","9.648","9.623","9.648","23231.0"
1157,"2017-01-26","13:00:00","9.621","9.621","9.621","9.621","676.0"
1158,"2017-01-26","13:02:00","9.633","9.633","9.632","9.632","8730.0"
1159,"2017-01-26","13:05:00","9.627","9.627","9.627","9.627","1289.0"
1160,"2017-01-26","13:06:00","9.625","9.625","9.625","9.625","105.0"
1161,"2017-01-26","13:07:00","9.627","9.627","9.627","9.627","2597.0"
1162,"2017-01-26","13:08:00","9.638","9.638","9.631","9.631","1347.0"
1163,"2017-01-26","13:09:00","9.638","9.638","9.638","9.638","435.0"
1164,"2017-01-26","13:10:00","9.638","9.638","9.638","9.638","700.0"
1165,"2017-01-26","13:11:00","9.647","9.647","9.638","9.638","10092.0"
1166,"2017-01-26","13:13:00","9.639","9.639","9.639","9.639","331.0"
1167,"2017-01-26","13:16:00","9.655","9.655","9.646","9.646","8261.0"
1168,"2017-01-26","13:20:00","9.648","9.648","9.648","9.648","685.0"
1169,"2017-01-26","13:22:00","9.645","9.655","9.645","9.655","4480.0"
1170,"2017-01-26","13:24:00","9.641","9.648","9.641","9.648","8789.0"
1171,"2017-01-26","13:31:00","9.636000000000001","9.636000000000001","9.636000000000001","9.636000000000001","519.0"
1172,"2017-01-26","13:32:00","9.626","9.635","9.621","9.635","4202.0"
1173,"2017-01-26","13:33:00","9.624","9.624","9.624","9.624","168.0"
1174,"2017-01-26","13:34:00","9.628","9.628","9.626","9.626","3893.0"
1175,"2017-01-26","13:38:00","9.633","9.633","9.633","9.633","200.0"
1176,"2017-01-26","13:45:00","9.624","9.626","9.623","9.626","10753.0"
1177,"2017-01-26","13:49:00","9.63","9.63","9.63","9.63","2050.0"
1178,"2017-01-26","13:50:00","9.627","9.631","9.627","9.631","2643.0"
1179,"2017-01-26","13:51:00","9.631","9.631","9.631","9.631","1256.0"
1180,"2017-01-26","13:53:00","9.641","9.641","9.641","9.641","100.0"
1181,"2017-01-26","13:54:00","9.634","9.634","9.634","9.634","7.0"
1182,"2017-01-26","13:55:00","9.634","9.634","9.634","9.634","11.0"
1183,"2017-01-26","13:58:00","9.631","9.634","9.629","9.634","1959.0"
1184,"2017-01-26","13:59:00","9.629","9.629","9.629","9.629","99.0"
1185,"2017-01-26","14:00:00","9.632","9.637","9.63","9.63","3691.0"
1186,"2017-01-26","14:01:00","9.633","9.634","9.633","9.634","697.0"
1187,"2017-01-26","14:03:00","9.63","9.633","9.63","9.633","1300.0"
1188,"2017-01-26","14:04:00","9.63","9.63","9.63","9.63","205.0"
1189,"2017-01-26","14:06:00","9.624","9.63","9.624","9.63","967.0"
1190,"2017-01-26","14:07:00","9.624","9.626","9.624","9.624","3048.0"
1191,"2017-01-26","14:12:00","9.625","9.625","9.625","9.625","520.0"
1192,"2017-01-26","14:13:00","9.621","9.621","9.62","9.62","7323.0"
1193,"2017-01-26","14:14:00","9.621","9.625","9.62","9.62","8546.0"
1194,"2017-01-26","14:16:00","9.633","9.633","9.628","9.628","919.0"
1195,"2017-01-26","14:17:00","9.638","9.638","9.638","9.638","60.0"
1196,"2017-01-26","14:18:00","9.639","9.639","9.639","9.639","24.0"
1197,"2017-01-26","14:23:00","9.639","9.639","9.639","9.639","70.0"
1198,"2017-01-26","14:25:00","9.641","9.642999999999999","9.641","9.642999999999999","506.0"
1199,"2017-01-26","14:26:00","9.645","9.645","9.642999999999999","9.642999999999999","1601.0"
1200,"2017-01-26","14:27:00","9.642000000000001","9.642000000000001","9.642000000000001","9.642000000000001","50.0"
1201,"2017-01-26","14:28:00","9.64","9.642000000000001","9.64","9.642000000000001","3415.0"
1202,"2017-01-26","14:29:00","9.639","9.639","9.639","9.639","1341.0"
1203,"2017-01-26","14:30:00","9.638","9.638","9.629","9.637","3223.0"
1204,"2017-01-26","14:31:00","9.64","9.64","9.64","9.64","25.0"
1205,"2017-01-26","14:33:00","9.636000000000001","9.636000000000001","9.636000000000001","9.636000000000001","300.0"
1206,"2017-01-26","14:36:00","9.642999999999999","9.642999999999999","9.636000000000001","9.636000000000001","6501.0"
1207,"2017-01-26","14:38:00","9.641","9.642999999999999","9.641","9.641","11333.0"
1208,"2017-01-26","14:39:00","9.64","9.642000000000001","9.64","9.642000000000001","1994.0"
1209,"2017-01-26","14:40:00","9.636000000000001","9.637","9.636000000000001","9.637","3284.0"
1210,"2017-01-26","14:44:00","9.636000000000001","9.636000000000001","9.636000000000001","9.636000000000001","1452.0"
1211,"2017-01-26","14:46:00","9.64","9.64","9.636000000000001","9.636000000000001","3195.0"
1212,"2017-01-26","14:48:00","9.64","9.64","9.64","9.64","72.0"
1213,"2017-01-26","14:49:00","9.64","9.64","9.64","9.64","29.0"
1214,"2017-01-26","14:50:00","9.638","9.64","9.638","9.64","3417.0"
1215,"2017-01-26","14:51:00","9.638","9.638","9.637","9.637","2323.0"
1216,"2017-01-26","14:52:00","9.639","9.639","9.639","9.639","1368.0"
1217,"2017-01-26","14:53:00","9.635","9.64","9.635","9.64","3451.0"
1218,"2017-01-26","14:55:00","9.638","9.638","9.637","9.637","791.0"
1219,"2017-01-26","14:56:00","9.645","9.645","9.639","9.639","1942.0"
1220,"2017-01-26","14:59:00","9.639","9.64","9.639","9.64","1098.0"
1221,"2017-01-26","15:01:00","9.644","9.644","9.638","9.638","3023.0"
1222,"2017-01-26","15:03:00","9.642999999999999","9.644","9.642999999999999","9.644","298.0"
1223,"2017-01-26","15:04:00","9.641","9.642999999999999","9.641","9.642999999999999","41.0"
1224,"2017-01-26","15:05:00","9.644","9.644","9.644","9.644","323.0"
1225,"2017-01-26","15:06:00","9.65","9.65","9.646","9.646","4287.0"
1226,"2017-01-26","15:07:00","9.651","9.651","9.651","9.651","1714.0"
1227,"2017-01-26","15:08:00","9.645","9.656","9.645","9.652000000000001","3822.0"
1228,"2017-01-26","15:09:00","9.648","9.648","9.648","9.648","1351.0"
1229,"2017-01-26","15:11:00","9.642999999999999","9.642999999999999","9.642999999999999","9.642999999999999","831.0"
1230,"2017-01-26","15:12:00","9.642999999999999","9.642999999999999","9.642999999999999","9.642999999999999","519.0"
1231,"2017-01-26","15:14:00","9.642999999999999","9.642999999999999","9.642999999999999","9.642999999999999","10.0"
1232,"2017-01-26","15:16:00","9.641","9.641","9.641","9.641","1494.0"
1233,"2017-01-26","15:17:00","9.639","9.64","9.639","9.64","1615.0"
1234,"2017-01-26","15:18:00","9.642000000000001","9.642000000000001","9.639","9.639","2921.0"
1235,"2017-01-26","15:19:00","9.642000000000001","9.642000000000001","9.642000000000001","9.642000000000001","931.0"
1236,"2017-01-26","15:20:00","9.649","9.649","9.647","9.647","2844.0"
1237,"2017-01-26","15:21:00","9.646","9.646","9.646","9.646","1326.0"
1238,"2017-01-26","15:22:00","9.645","9.645","9.645","9.645","524.0"
1239,"2017-01-26","15:23:00","9.641","9.642999999999999","9.641","9.642999999999999","953.0"
1240,"2017-01-26","15:24:00","9.646","9.646","9.642999999999999","9.642999999999999","2257.0"
1241,"2017-01-26","15:25:00","9.641","9.645","9.641","9.645","4183.0"
1242,"2017-01-26","15:27:00","9.642000000000001","9.642000000000001","9.64","9.64","25.0"
1243,"2017-01-26","15:28:00","9.647","9.647","9.646","9.646","1919.0"
1244,"2017-01-26","15:32:00","9.658","9.658","9.658","9.658","68.0"
1245,"2017-01-26","15:33:00","9.658999999999999","9.658999999999999","9.654","9.654","777.0"
1246,"2017-01-26","15:34:00","9.655","9.655","9.655","9.655","31.0"
1247,"2017-01-26","15:35:00","9.657","9.657","9.655","9.655","1656.0"
1248,"2017-01-26","15:36:00","9.647","9.654","9.647","9.654","1677.0"
1249,"2017-01-26","15:37:00","9.649","9.655","9.649","9.654","1884.0"
1250,"2017-01-26","15:39:00","9.651","9.651","9.651","9.651","73.0"
1251,"2017-01-26","15:40:00","9.65","9.655","9.648","9.651","7966.0"
1252,"2017-01-26","15:41:00","9.647","9.652999999999999","9.647","9.647","887.0"
1253,"2017-01-26","15:42:00","9.645","9.646","9.645","9.646","772.0"
1254,"2017-01-26","15:44:00","9.642000000000001","9.642000000000001","9.642000000000001","9.642000000000001","200.0"
1255,"2017-01-26","15:45:00","9.646","9.646","9.645","9.645","5243.0"
1256,"2017-01-26","15:46:00","9.644","9.648","9.644","9.648","2802.0"
1257,"2017-01-26","15:47:00","9.644","9.648","9.644","9.648","5480.0"
1258,"2017-01-26","15:48:00","9.641","9.641","9.639","9.639","311.0"
1259,"2017-01-26","15:49:00","9.642000000000001","9.642999999999999","9.641","9.641","2897.0"
1260,"2017-01-26","15:50:00","9.638","9.644","9.637","9.642999999999999","3336.0"
1261,"2017-01-26","15:52:00","9.631","9.631","9.631","9.631","22.0"
1262,"2017-01-26","15:53:00","9.635","9.635","9.635","9.635","338.0"
1263,"2017-01-26","15:54:00","9.63","9.635","9.63","9.635","3590.0"
1264,"2017-01-26","15:56:00","9.627","9.627","9.62","9.622","2872.0"
1265,"2017-01-26","15:57:00","9.627","9.631","9.623","9.625","3820.0"
1266,"2017-01-26","15:58:00","9.629","9.629","9.627","9.627","2043.0"
1267,"2017-01-26","15:59:00","9.621","9.623","9.621","9.623","1125.0"
1268,"2017-01-26","16:00:00","9.622","9.623","9.62","9.621","8349.0"
1269,"2017-01-26","16:01:00","9.635","9.635","9.62","9.62","9890.0"
1270,"2017-01-26","16:02:00","9.624","9.633","9.624","9.631","2501.0"
1271,"2017-01-26","16:03:00","9.625","9.625","9.625","9.625","1288.0"
1272,"2017-01-26","16:04:00","9.616","9.621","9.616","9.621","2895.0"
1273,"2017-01-26","16:05:00","9.613","9.613","9.61","9.612","3001.0"
1274,"2017-01-26","16:06:00","9.606","9.61","9.606","9.61","3212.0"
1275,"2017-01-26","16:08:00","9.596","9.6","9.595","9.6","6621.0"
1276,"2017-01-26","16:09:00","9.594","9.594","9.594","9.594","1348.0"
1277,"2017-01-26","16:10:00","9.59","9.59","9.59","9.59","154.0"
1278,"2017-01-26","16:11:00","9.596","9.596","9.595","9.595","727.0"
1279,"2017-01-26","16:13:00","9.591000000000001","9.593","9.591000000000001","9.593","2821.0"
1280,"2017-01-26","16:14:00","9.594","9.594","9.592","9.593","4738.0"
1281,"2017-01-26","16:15:00","9.595","9.596","9.595","9.596","1360.0"
1282,"2017-01-26","16:16:00","9.607000000000001","9.607000000000001","9.601","9.601","7137.0"
1283,"2017-01-26","16:17:00","9.595","9.599","9.595","9.599","4506.0"
1284,"2017-01-26","16:18:00","9.607999999999999","9.607999999999999","9.599","9.599","4273.0"
1285,"2017-01-26","16:19:00","9.611","9.611","9.606","9.607999999999999","1016.0"
1286,"2017-01-26","16:20:00","9.613","9.613","9.607999999999999","9.61","2854.0"
1287,"2017-01-26","16:21:00","9.617","9.617","9.613","9.613","1306.0"
1288,"2017-01-26","16:22:00","9.62","9.62","9.62","9.62","5797.0"
1289,"2017-01-26","16:23:00","9.626","9.626","9.626","9.626","750.0"
1290,"2017-01-26","16:24:00","9.626","9.626","9.626","9.626","752.0"
1291,"2017-01-26","16:25:00","9.626","9.626","9.626","9.626","246.0"
1292,"2017-01-26","16:26:00","9.635","9.635","9.635","9.635","428.0"
1293,"2017-01-26","16:27:00","9.631","9.631","9.625","9.627","4069.0"
1294,"2017-01-26","16:28:00","9.64","9.64","9.636000000000001","9.636000000000001","7754.0"
1295,"2017-01-26","16:29:00","9.644","9.644","9.635","9.64","9901.0"
1296,"2017-01-26","16:30:00","9.638","9.64","9.638","9.64","2892.0"
1297,"2017-01-26","16:31:00","9.635","9.635","9.635","9.635","939.0"
1298,"2017-01-26","16:32:00","9.63","9.634","9.621","9.634","8304.0"
1299,"2017-01-26","16:33:00","9.627","9.627","9.627","9.627","1488.0"
1300,"2017-01-26","16:34:00","9.63","9.63","9.63","9.63","1484.0"
1301,"2017-01-26","16:35:00","9.641","9.641","9.634","9.634","1047.0"
1302,"2017-01-26","16:36:00","9.633","9.635","9.633","9.635","2857.0"
1303,"2017-01-26","16:38:00","9.639","9.639","9.639","9.639","721.0"
1304,"2017-01-26","16:39:00","9.631","9.631","9.631","9.631","1470.0"
1305,"2017-01-26","16:40:00","9.634","9.634","9.634","9.634","949.0"
1306,"2017-01-26","16:41:00","9.634","9.634","9.633","9.633","1202.0"
1307,"2017-01-26","16:42:00","9.63","9.637","9.63","9.637","3851.0"
1308,"2017-01-26","16:43:00","9.629","9.63","9.629","9.63","1028.0"
1309,"2017-01-26","16:44:00","9.627","9.63","9.627","9.63","703.0"
1310,"2017-01-26","16:45:00","9.632","9.632","9.626","9.626","3130.0"
1311,"2017-01-26","16:47:00","9.632","9.632","9.63","9.63","1693.0"
1312,"2017-01-26","16:48:00","9.629","9.634","9.628","9.634","4170.0"
1313,"2017-01-26","16:50:00","9.627","9.627","9.627","9.627","591.0"
1314,"2017-01-26","16:51:00","9.627","9.627","9.623","9.625","2985.0"
1315,"2017-01-26","16:53:00","9.623","9.626","9.623","9.626","2727.0"
1316,"2017-01-26","16:54:00","9.621","9.623","9.619","9.62","2549.0"
1317,"2017-01-26","16:56:00","9.62","9.622","9.62","9.622","3647.0"
1318,"2017-01-26","16:57:00","9.621","9.621","9.619","9.619","1991.0"
1319,"2017-01-26","16:58:00","9.622","9.622","9.622","9.622","352.0"
1320,"2017-01-26","16:59:00","9.619","9.624","9.619","9.624","2022.0"
1321,"2017-01-26","17:00:00","9.623","9.623","9.617","9.618","3222.0"
1322,"2017-01-26","17:01:00","9.62","9.62","9.62","9.62","1049.0"
1323,"2017-01-26","17:02:00","9.617","9.619","9.617","9.619","1924.0"
1324,"2017-01-26","17:03:00","9.6","9.616","9.597000000000001","9.616","8285.0"
1325,"2017-01-26","17:04:00","9.596","9.6","9.592","9.6","9223.0"
1326,"2017-01-26","17:05:00","9.597000000000001","9.597000000000001","9.596","9.596","1327.0"
1327,"2017-01-26","17:06:00","9.605","9.605","9.605","9.605","196.0"
1328,"2017-01-26","17:08:00","9.606","9.606","9.606","9.606","400.0"
1329,"2017-01-26","17:09:00","9.617","9.617","9.607000000000001","9.607000000000001","3618.0"
1330,"2017-01-26","17:10:00","9.623","9.623","9.622","9.622","5841.0"
1331,"2017-01-26","17:13:00","9.615","9.62","9.615","9.62","3298.0"
1332,"2017-01-26","17:14:00","9.615","9.617","9.615","9.617","2803.0"
1333,"2017-01-26","17:15:00","9.616","9.616","9.616","9.616","1704.0"
1334,"2017-01-26","17:16:00","9.617","9.617","9.617","9.617","1458.0"
1335,"2017-01-26","17:17:00","9.623","9.623","9.62","9.62","667.0"
1336,"2017-01-26","17:18:00","9.624","9.625","9.624","9.624","2670.0"
1337,"2017-01-26","17:19:00","9.624","9.625","9.624","9.625","992.0"
1338,"2017-01-26","17:20:00","9.626","9.626","9.621","9.622","2171.0"
1339,"2017-01-26","17:21:00","9.613999999999999","9.623","9.613999999999999","9.623","2733.0"
1340,"2017-01-26","17:22:00","9.6","9.611","9.6","9.611","1587.0"
1341,"2017-01-26","17:23:00","9.597999999999999","9.599","9.597999999999999","9.599","1280.0"
1342,"2017-01-26","17:25:00","9.587","9.592","9.586","9.587","3559.0"
1343,"2017-01-26","17:26:00","9.587","9.59","9.587","9.59","1933.0"
1344,"2017-01-26","17:27:00","9.588","9.589","9.588","9.589","391.0"
1345,"2017-01-26","17:28:00","9.588","9.589","9.588","9.588","1546.0"
1346,"2017-01-26","17:29:00","9.58","9.588","9.58","9.588","6200.0"
1347,"2017-01-26","17:30:00","9.578","9.584","9.577","9.584","1412.0"
1348,"2017-01-26","17:36:00","9.578","9.578","9.578","9.578","385609.0"
1349,"2017-01-26","17:36:00","9.632","9.632","9.632","9.632","5954.0"
1350,"2017-01-27","09:04:00","9.626","9.626","9.626","9.626","79.0"
1351,"2017-01-27","09:05:00","9.625","9.626","9.625","9.626","769.0"
1352,"2017-01-27","09:06:00","9.605","9.615","9.602","9.615","3718.0"
1353,"2017-01-27","09:07:00","9.584","9.606","9.577","9.606","3105.0"
1354,"2017-01-27","09:08:00","9.568999999999999","9.572000000000001","9.568999999999999","9.572000000000001","72.0"
1355,"2017-01-27","09:09:00","9.5","9.55","9.5","9.55","28688.0"
1356,"2017-01-27","09:10:00","9.515","9.515","9.5","9.5","3071.0"
1357,"2017-01-27","09:11:00","9.517000000000001","9.517000000000001","9.505","9.505","2726.0"
1358,"2017-01-27","09:12:00","9.525","9.529","9.517000000000001","9.517000000000001","4930.0"
1359,"2017-01-27","09:14:00","9.51","9.517000000000001","9.51","9.517000000000001","13331.0"
1360,"2017-01-27","09:15:00","9.5","9.514","9.5","9.505","4900.0"
1361,"2017-01-27","09:16:00","9.5","9.514","9.5","9.51","1722.0"
1362,"2017-01-27","09:18:00","9.496","9.501","9.496","9.501","6911.0"
1363,"2017-01-27","09:19:00","9.48","9.505","9.48","9.5","13728.0"
1364,"2017-01-27","09:20:00","9.48","9.492","9.48","9.492","22920.0"
1365,"2017-01-27","09:21:00","9.488","9.488","9.488","9.488","356.0"
1366,"2017-01-27","09:22:00","9.48","9.48","9.48","9.48","1406.0"
1367,"2017-01-27","09:23:00","9.475","9.482999999999999","9.475","9.475","5915.0"
1368,"2017-01-27","09:24:00","9.477","9.477","9.477","9.477","528.0"
1369,"2017-01-27","09:25:00","9.482000000000001","9.482999999999999","9.477","9.479","5804.0"
1370,"2017-01-27","09:26:00","9.474","9.481","9.472000000000001","9.481","5997.0"
1371,"2017-01-27","09:27:00","9.479","9.479","9.474","9.476","8544.0"
1372,"2017-01-27","09:28:00","9.476","9.476","9.476","9.476","3376.0"
1373,"2017-01-27","09:29:00","9.485","9.485","9.479","9.479","4604.0"
1374,"2017-01-27","09:30:00","9.482999999999999","9.495","9.482999999999999","9.495","829.0"
1375,"2017-01-27","09:31:00","9.487","9.497","9.487","9.496","748.0"
1376,"2017-01-27","09:33:00","9.507","9.514","9.488","9.504","12196.0"
1377,"2017-01-27","09:35:00","9.502","9.507","9.502","9.507","4047.0"
1378,"2017-01-27","09:42:00","9.51","9.51","9.504","9.509","1373.0"
1379,"2017-01-27","09:43:00","9.493","9.504","9.493","9.504","5252.0"
1380,"2017-01-27","09:44:00","9.498","9.498","9.498","9.498","210.0"
1381,"2017-01-27","09:45:00","9.496","9.496","9.496","9.496","445.0"
1382,"2017-01-27","09:47:00","9.49","9.49","9.49","9.49","200.0"
