timestamp,value,is_anomaly
1420106400,158.478600723535,0
1420110000,453.230718836359,0
1420113600,705.660910662578,0
1420117200,446.701248352863,0
1420120800,447.94029958531,0
1420124400,433.116750422068,0
1420128000,575.577340132327,0
1420131600,772.668151756494,0
1420135200,617.671920870406,0
1420138800,1177.55739605718,0
1420142400,535.313390105033,0
1420146000,1106.26455208228,0
1420149600,843.126278332868,0
1420153200,1610.49869567992,0
1420156800,1231.4046682034,0
1420160400,1729.80381797381,0
1420164000,1394.66516465383,0
1420167600,1515.91418782423,0
1420171200,1370.41746154092,0
1420174800,895.625562708881,0
1420178400,2190.84451235842,0
1420182000,1451.54945988152,0
1420185600,2545.48633300885,0
1420189200,2014.35285623257,0
1420192800,1832.28558758353,0
1420196400,2209.81242399232,0
1420200000,2301.63502664909,0
1420203600,2053.43006878995,0
1420207200,2186.17835903783,0
1420210800,2665.98349715107,0
1420214400,1848.72326015633,0
1420218000,2229.73903336712,0
1420221600,2473.11243260836,0
1420225200,1916.27256123425,0
1420228800,1833.81016898551,0
1420232400,2666.23990566983,0
1420236000,2125.41807940664,0
1420239600,2053.71563752498,0
1420243200,2315.00956785133,0
1420246800,2175.78174536615,0
1420250400,2166.69068200576,0
1420254000,1930.15146373125,0
1420257600,2048.07624359472,0
1420261200,2486.78006553972,0
1420264800,2372.63812104668,0
1420268400,2048.84083461168,0
1420272000,2815.17847213561,0
1420275600,2537.1391412436,0
1420279200,1920.20934271836,0
1420282800,2046.70778829564,0
1420286400,1183.46599884111,0
1420290000,2230.81862056714,0
1420293600,2076.933232871,0
1420297200,1748.17263197448,0
1420300800,1771.92436229457,0
1420304400,1787.0817042436,0
1420308000,1969.79333915428,0
1420311600,1388.60407716114,0
1420315200,1855.63144430348,0
1420318800,1708.27842033447,0
1420322400,1259.72435046953,0
1420326000,1299.18703588313,0
1420329600,1784.16348494034,0
1420333200,1191.29674875717,0
1420336800,797.25373319387,0
1420340400,702.700638234893,0
1420344000,995.841366011438,0
1420347600,1003.05829853135,0
1420351200,932.641280743256,0
1420354800,725.176726171092,0
1420358400,205.974660606924,0
1420362000,532.159469994067,0
1420365600,820.273635601395,0
1420369200,-97.0883295894992,0
1420372800,599.887948821854,0
1420376400,-12.1454736547295,0
1420380000,249.523102141448,0
1420383600,-123.400133359481,0
1420387200,395.300362172304,0
1420390800,-33.1553418142722,0
1420394400,174.485555503159,0
1420398000,-199.143019874266,0
1420401600,-351.077620917617,0
1420405200,-485.370038777919,0
1420408800,-439.203759972837,0
1420412400,-273.127687069385,0
1420416000,141.327374454062,0
1420419600,-108.001272150696,0
1420423200,-456.27376591795,0
1420426800,-256.423060921066,0
1420430400,-605.955540703863,0
1420434000,-527.365321349897,0
1420437600,-343.845983153354,0
1420441200,301.126372065371,0
1420444800,-350.041054313743,0
1420448400,-390.370468944466,0
1420452000,-1020.16260679767,0
1420455600,-111.023018058395,0
1420459200,-86.8876000116763,0
1420462800,-827.227565041393,0
1420466400,-391.192872969637,0
1420470000,-592.089915887298,0
1420473600,-321.777708140218,0
1420477200,-459.021789622194,0
1420480800,-32.3969046221157,0
1420484400,-211.286392376716,0
1420488000,-210.377414335502,0
1420491600,-92.638655858023,0
1420495200,-626.04838862481,0
1420498800,-412.768239795287,0
1420502400,299.000620724657,0
1420506000,43.5504206568044,0
1420509600,154.382658152197,0
1420513200,-261.755734206764,0
1420516800,731.55091169138,0
1420520400,85.6169386467586,0
1420524000,417.533723925634,0
1420527600,288.212790068331,0
1420531200,665.288918394692,0
1420534800,256.013754888418,0
1420538400,821.431638540562,0
1420542000,898.580792273755,0
1420545600,503.553356198153,0
1420549200,351.189143499628,0
1420552800,963.215567546827,0
1420556400,320.764965257942,0
1420560000,1199.49662364174,0
1420563600,1281.21131372263,0
1420567200,1364.94383282601,0
1420570800,1144.46947957951,0
1420574400,1783.76669882981,0
1420578000,1342.23974223898,0
1420581600,1199.4525963084,0
1420585200,1422.35689684493,0
1420588800,1263.56561410537,0
1420592400,1327.58400587925,0
1420596000,1780.57292504645,0
1420599600,1803.40052427141,0
1420603200,1712.47015960778,0
1420606800,1855.50721824573,0
1420610400,1929.03355046929,0
1420614000,1943.94424230357,0
1420617600,2537.15215289756,0
1420621200,1969.11063421602,0
1420624800,2349.26550923712,0
1420628400,2122.7693886693,0
1420632000,1973.34329367053,0
1420635600,2040.69407472891,0
1420639200,2358.65000856894,0
1420642800,2196.70375926963,0
1420646400,2411.77241645025,0
1420650000,2480.16819367917,0
1420653600,2600.11367697557,0
1420657200,2153.76418354328,0
1420660800,2786.23353974349,0
1420664400,1935.75335372407,0
1420668000,1934.77017568542,0
1420671600,2730.64300862367,0
1420675200,2751.57536982033,0
1420678800,2114.98866714345,0
1420682400,2532.31584725315,0
1420686000,2036.83143320264,0
1420689600,2778.11343109719,0
1420693200,2352.86702564487,0
1420696800,2269.21862467457,0
1420700400,2184.6514020806,0
1420704000,1912.44770106,0
1420707600,2418.30461429411,0
1420711200,2154.63032712962,0
1420714800,2237.44043306417,0
1420718400,1847.48331800773,0
1420722000,1895.63041577763,0
1420725600,2015.07294255617,0
1420729200,1438.28478380867,0
1420732800,1587.89101772123,0
1420736400,1610.66149335467,0
1420740000,1857.87429684437,0
1420743600,1396.53522153239,0
1420747200,1292.35316907451,0
1420750800,1616.66578640902,0
1420754400,1239.24419524113,0
1420758000,1630.8631170342,0
1420761600,852.717136926392,0
1420765200,1123.26349345704,0
1420768800,939.312473999462,0
1420772400,940.071533205248,0
1420776000,1190.28369389089,0
1420779600,1113.73280991507,0
1420783200,657.060990534807,0
1420786800,295.542322199275,0
1420790400,512.942963593665,0
1420794000,991.793913953796,0
1420797600,569.114130684347,0
1420801200,276.397346033903,0
1420804800,442.64849117355,0
1420808400,590.688873673544,0
1420812000,795.748604884279,0
1420815600,394.417661261346,0
1420819200,-63.3604445883343,0
1420822800,733.928529393419,0
1420826400,109.728256518386,0
1420830000,407.549277926861,0
1420833600,329.290602848857,0
1420837200,-586.436638397063,0
1420840800,332.865336910066,0
1420844400,-161.628887652006,0
1420848000,-385.755085108856,0
1420851600,-178.140186843137,0
1420855200,-203.370197685325,0
1420858800,-241.158486651422,0
1420862400,-305.971916459655,0
1420866000,109.187726882897,0
1420869600,-25.4948229806146,0
1420873200,-214.733733100797,0
1420876800,-458.520888434185,0
1420880400,18.1368781865967,0
1420884000,-122.640772614206,0
1420887600,-403.916587995766,0
1420891200,-411.139245259079,0
1420894800,-330.884195108971,0
1420898400,-288.107752234946,0
1420902000,-122.972618572979,0
1420905600,34.4906691304743,0
1420909200,-108.421931696718,0
1420912800,-571.215036503444,0
1420916400,-1.18592459637375,0
1420920000,235.489769525447,0
1420923600,-350.638014262232,0
1420927200,-454.981101094795,0
1420930800,295.467576689684,0
1420934400,41.3079729923927,0
1420938000,332.187653543716,0
1420941600,194.525367212975,0
1420945200,772.095726599049,0
1420948800,695.164350845581,0
1420952400,617.454166797598,0
1420956000,732.555960447601,0
1420959600,832.641107613254,0
1420963200,949.307298015381,0
1420966800,482.976441857045,0
1420970400,1213.3743461006,0
1420974000,501.612481550444,0
1420977600,384.863552705076,0
1420981200,972.25907533976,0
1420984800,1261.19928080762,0
1420988400,1276.01975903099,0
1420992000,1399.85570296925,0
1420995600,1349.3213761627,0
1420999200,1239.16353375233,0
1421002800,1507.47389181684,0
1421006400,2013.90139729777,0
1421010000,1541.68213023069,0
1421013600,1812.98066591917,0
1421017200,1880.55506706179,0
1421020800,2138.10198310959,0
1421024400,1597.81225087454,0
1421028000,1847.67310888512,0
1421031600,2081.16891417991,0
1421035200,1953.7379479467,0
1421038800,2166.29403598447,0
1421042400,2105.04170779334,0
1421046000,1969.66348315127,0
1421049600,1843.61868998047,0
1421053200,2524.49137762612,0
1421056800,2378.18193149973,0
1421060400,2585.00845946566,0
1421064000,1817.5247105803,0
1421067600,2726.63969553068,0
1421071200,2564.29604968755,0
1421074800,2378.06205327719,0
1421078400,2655.33097404811,0
1421082000,2602.30717698368,0
1421085600,2704.59851125775,0
1421089200,2684.53474101136,0
1421092800,2592.16405799262,0
1421096400,2584.9043540717,0
1421100000,2384.05512135629,0
1421103600,2652.17952782652,0
1421107200,2380.53243897465,0
1421110800,2845.55240298663,0
1421114400,2510.07420946152,0
1421118000,2834.7537344154,0
1421121600,2338.18969523088,0
1421125200,2344.74875129681,0
1421128800,2582.56944458279,0
1421132400,2619.85368319845,0
1421136000,1985.85166410325,0
1421139600,2455.96731084807,0
1421143200,2475.32358163697,0
1421146800,2022.59878897597,0
1421150400,2267.78986669257,0
1421154000,1857.60158229745,0
1421157600,1830.25920088854,0
1421161200,1861.40064250613,0
1421164800,1662.33841052017,0
1421168400,2164.42965906397,0
1421172000,1701.08561617836,0
1421175600,1533.31220529588,0
1421179200,1146.92118383085,0
1421182800,1520.93810627679,0
1421186400,1228.953425139,0
1421190000,1251.10585378709,0
1421193600,1193.30325904432,0
1421197200,774.711393781344,0
1421200800,1259.55825176103,0
1421204400,1119.80137744458,0
1421208000,1098.77540219023,0
1421211600,696.612938428183,0
1421215200,360.969562884735,0
1421218800,1284.79310373464,0
1421222400,1075.64593343443,0
1421226000,519.437133958097,0
1421229600,195.431053443932,0
1421233200,458.535770209031,0
1421236800,432.214737020011,0
1421240400,-159.367381514528,0
1421244000,249.402844967853,0
1421247600,288.344628702198,0
1421251200,654.621218552185,0
1421254800,-126.492248872682,0
1421258400,744.060266281971,0
1421262000,399.373190937234,0
1421265600,11.6286751917175,0
1421269200,-108.216209177913,0
1421272800,58.6415118851671,0
1421276400,254.465448985817,0
1421280000,269.486924915213,0
1421283600,-82.6057242878442,0
1421287200,-355.434530813768,0
1421290800,119.837258089298,0
1421294400,92.1937784268587,0
1421298000,-344.951848998039,0
1421301600,-471.371583741033,0
1421305200,-230.596912704785,0
1421308800,-102.349315927401,0
1421312400,-247.54645979042,0
1421316000,-449.622057935364,0
1421319600,-384.057917201096,0
1421323200,69.6970677079157,0
1421326800,56.3993581892846,0
1421330400,-8.69449147524892,0
1421334000,-238.574875187713,0
1421337600,-75.2535229667167,0
1421341200,-291.191208857189,0
1421344800,277.00961318868,0
1421348400,-381.325132928056,0
1421352000,68.6406343117292,0
1421355600,119.2540348617,0
1421359200,67.8699711957179,0
1421362800,933.320908193459,0
1421366400,926.055594766655,0
1421370000,273.852479929389,0
1421373600,587.246551278751,0
1421377200,621.860717921503,0
1421380800,719.338602486651,0
1421384400,799.008472326109,0
1421388000,565.617710421263,0
1421391600,246.842664084968,0
1421395200,767.807969708608,0
1421398800,1133.26473047883,0
1421402400,880.806504523412,0
1421406000,1192.03085951705,0
1421409600,977.537227819658,0
1421413200,1314.78323044283,0
1421416800,1457.52099332907,0
1421420400,1426.29301971207,0
1421424000,1210.77804800886,0
1421427600,1860.64294040111,0
1421431200,1609.94992016569,0
1421434800,1365.38031913349,0
1421438400,1591.44478570058,0
1421442000,1863.92195229886,0
1421445600,1687.46189340634,0
1421449200,1492.84443273186,0
1421452800,1766.5895958378,0
1421456400,2067.31862165918,0
1421460000,2172.99934788108,0
1421463600,2595.00256746086,0
1421467200,2084.97023905363,0
1421470800,2079.57943824185,0
1421474400,2178.31407742798,0
1421478000,2659.41929517523,0
1421481600,2217.68859084068,0
1421485200,2447.68775275019,0
1421488800,3060.4393733308,0
1421492400,2213.08471361394,0
1421496000,2357.48670932343,0
1421499600,2478.82988439464,0
1421503200,2197.19078639178,0
1421506800,2684.48162621535,0
1421510400,2101.95211764713,0
1421514000,2549.59341134697,0
1421517600,2427.777908463,0
1421521200,2469.16585267524,0
1421524800,2946.95428680496,0
1421528400,2826.66575059529,0
1421532000,3093.94599303427,0
1421535600,2886.33518668511,0
1421539200,2638.07768752844,0
1421542800,2409.83060612495,0
1421546400,2606.92518265229,0
1421550000,2592.6063436054,0
1421553600,2408.77393212473,0
1421557200,2058.75389588991,0
1421560800,2596.53842911285,0
1421564400,2148.20048005823,0
1421568000,1985.69415932654,0
1421571600,2275.70098429097,0
1421575200,2104.94596578493,0
1421578800,2406.22024077884,0
1421582400,1990.18620992402,0
1421586000,2331.80935191079,0
1421589600,2053.26542164054,0
1421593200,1965.60344681834,0
1421596800,1788.01113757333,0
1421600400,2090.65770973407,0
1421604000,1590.97019281225,0
1421607600,1466.78760600478,0
1421611200,1622.85457288151,0
1421614800,1548.48625278506,0
1421618400,1944.84077382423,0
1421622000,1335.05408249873,0
1421625600,1486.3054629581,0
1421629200,1191.7312287779,0
1421632800,1530.66774276538,0
1421636400,1205.45700374561,0
1421640000,1154.95331659003,0
1421643600,989.057755328419,0
1421647200,605.671174997719,0
1421650800,616.603626245826,0
1421654400,853.855897783445,0
1421658000,372.674515532066,0
1421661600,899.840552614744,0
1421665200,179.80252062439,0
1421668800,148.326143870079,0
1421672400,101.660521783959,0
1421676000,369.751227195785,0
1421679600,579.274838553434,0
1421683200,-163.204789686725,0
1421686800,92.5750219205374,0
1421690400,174.634629773341,0
1421694000,-298.127065350994,0
1421697600,11.8654917673293,0
1421701200,-5.27261115128999,0
1421704800,288.05884443054,0
1421708400,165.379198091264,0
1421712000,-372.617031408479,0
1421715600,-346.58974195751,0
1421719200,-258.839287047899,0
1421722800,-625.731069083205,0
1421726400,-385.890627844052,0
1421730000,126.481570298139,0
1421733600,-188.484400332103,0
1421737200,119.896367826077,0
1421740800,140.329257350347,0
1421744400,-252.651209354923,0
1421748000,-157.96000447052,0
1421751600,480.209073888251,0
1421755200,-83.2866311926962,0
1421758800,93.0681954681227,0
1421762400,366.664001818442,0
1421766000,71.0063299997873,0
1421769600,180.588376821101,0
1421773200,-139.566985040798,0
1421776800,752.862091521481,0
1421780400,76.7948500750642,0
1421784000,22.0819386581811,0
1421787600,235.39704012548,0
1421791200,899.073841314291,0
1421794800,37.1889901273528,0
1421798400,507.653635913334,0
1421802000,304.335707487212,0
1421805600,423.482616295088,0
1421809200,767.286419627967,0
1421812800,953.973931130578,0
1421816400,1336.43018370462,0
1421820000,869.55925151567,0
1421823600,1159.79155151466,0
1421827200,397.486829496884,0
1421830800,1231.86446857191,0
1421834400,1699.69330849382,0
1421838000,1477.1519201616,0
